state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Chali,01-10-2018,22699,25469,24560
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Chali,03-10-2018,24325,24870,24325
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Chali,04-10-2018,23819,25011,24849
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Chali,06-10-2018,20019,24999,20019
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Chali,09-10-2018,24449,24949,24449
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Chali,11-10-2018,21099,25001,24889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Chali,15-10-2018,20009,25189,24799
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Chali,16-10-2018,24499,25001,24499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Chali,22-10-2018,23869,24969,24069
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Chali,23-10-2018,24780,25169,24780
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,01-01-2018,13229,19019,18699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,04-01-2018,18699,18699,18699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,08-01-2018,16479,19639,18129
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,11-01-2018,13150,16819,13150
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,16-01-2018,18899,18899,18899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,18-01-2018,14109,17299,14109
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,22-01-2018,17299,18699,17399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,25-01-2018,13399,19069,18499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,29-01-2018,15699,17471,16299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,01-02-2018,12313,16129,12313
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,02-02-2018,16399,16899,16399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,05-02-2018,14569,16299,15869
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,08-02-2018,15099,18119,17699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,12-02-2018,15379,17499,16869
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,15-02-2018,11087,18279,17669
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,16-02-2018,16899,16899,16899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,19-02-2018,11369,17699,16699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,22-02-2018,15299,17099,16719
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,26-02-2018,13899,17699,16899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,01-03-2018,14699,17669,16786
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,05-03-2018,11000,18009,17639
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,06-03-2018,17199,17199,17199
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,08-03-2018,11109,17899,16899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,09-03-2018,17499,17499,17499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,12-03-2018,9099,17839,16899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,13-03-2018,17499,17499,17499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,15-03-2018,13099,17699,16899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,19-03-2018,10119,17899,16899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,20-03-2018,15699,17799,15699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,22-03-2018,16099,17439,16499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,05-04-2018,10889,17509,16599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,09-04-2018,8099,17001,16501
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,10-04-2018,14599,17119,16899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,12-04-2018,14429,17299,16699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,13-04-2018,16939,16939,16939
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,16-04-2018,11099,18399,16569
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,17-04-2018,12699,17199,12699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,26-04-2018,11099,18399,17699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,27-04-2018,11909,18254,11909
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,30-04-2018,10001,18699,17799
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,02-05-2018,13619,16899,16399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,03-05-2018,10199,17869,16899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,04-05-2018,14327,17739,14327
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,07-05-2018,12129,17899,16599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,08-05-2018,16169,18300,16169
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,10-05-2018,12100,17899,16799
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,14-05-2018,9850,17899,16905
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,15-05-2018,18019,18019,18019
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,17-05-2018,12019,17799,16699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,21-05-2018,14009,17699,16899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,22-05-2018,15600,17699,15600
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,24-05-2018,11399,18099,17099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,25-05-2018,11399,18099,17099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,29-05-2018,11319,17869,16599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,31-05-2018,14099,18099,17699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,04-06-2018,11589,18199,17899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,05-06-2018,18199,18199,18199
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,07-06-2018,12129,18199,17699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,11-06-2018,8099,17899,17399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,12-06-2018,9119,17419,9119
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,14-06-2018,9119,18699,17699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,18-06-2018,17399,18699,17899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,21-06-2018,13469,18699,17008
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,25-06-2018,16099,18501,17699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,28-06-2018,12569,18699,17899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,02-07-2018,14899,18699,17699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,05-07-2018,12819,18739,17699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,09-07-2018,15699,18099,17899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,10-07-2018,18219,18219,18219
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,12-07-2018,12219,17699,16699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,13-07-2018,18199,18199,18199
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,16-07-2018,10770,17786,16499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,19-07-2018,10329,18199,17699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,23-07-2018,15599,18509,17599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,24-07-2018,18669,18669,18669
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,26-07-2018,9139,18385,17699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,30-07-2018,10099,17899,16899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,02-08-2018,9169,19399,18699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,06-08-2018,12129,18699,12129
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,07-08-2018,12454,12454,12454
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,09-08-2018,10786,18669,17699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,13-08-2018,17699,19885,18699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,14-08-2018,13899,13899,13899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,16-08-2018,13435,19785,13435
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,20-08-2018,14290,19901,14290
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,21-08-2018,19385,19385,19385
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,23-08-2018,18801,22169,20619
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,27-08-2018,11699,20699,18899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,28-08-2018,19369,19669,19369
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,30-08-2018,16119,20285,19739
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,03-09-2018,13229,20569,19699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,06-09-2018,11099,21899,20129
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,10-09-2018,12786,21001,19899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,11-09-2018,20599,20599,20599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,17-09-2018,10119,21885,20699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,20-09-2018,12199,20299,19399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,24-09-2018,13119,21699,13119
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,25-09-2018,14679,22501,21099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,27-09-2018,25099,25099,25099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,01-10-2018,14019,14019,14019
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,03-10-2018,17499,18129,17499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,04-10-2018,16119,21899,18799
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,06-10-2018,19610,22009,20710
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,09-10-2018,18099,18099,18099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,11-10-2018,14099,22899,21899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,15-10-2018,14899,23289,22589
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,22-10-2018,13989,22501,21509
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,01-01-2018,18469,24599,23299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,02-01-2018,24199,24199,24199
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,04-01-2018,17006,24319,23299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,08-01-2018,21099,24689,23689
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,09-01-2018,23819,24279,23819
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,11-01-2018,20689,24889,23199
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,16-01-2018,23209,23209,23209
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,18-01-2018,19129,24699,23399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,22-01-2018,18699,24699,23399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,23-01-2018,22299,24899,23269
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,25-01-2018,18989,24999,23899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,29-01-2018,12299,24599,23809
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,30-01-2018,20569,24419,23679
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,01-02-2018,18101,23419,22699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,02-02-2018,19199,23899,22299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,05-02-2018,16129,23889,22319
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,06-02-2018,19889,23899,23279
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,08-02-2018,16499,24499,22589
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,09-02-2018,22299,22819,22529
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,12-02-2018,18569,23499,22899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,15-02-2018,18219,23651,22499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,16-02-2018,18682,24389,21899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,19-02-2018,16919,23799,22101
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,20-02-2018,20199,22899,21689
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,21-02-2018,17299,17299,17299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,22-02-2018,16299,24619,22319
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,23-02-2018,19019,22919,21519
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,26-02-2018,17399,22939,21511
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,27-02-2018,18399,21899,20169
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,01-03-2018,18299,23399,22399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,05-03-2018,17279,23311,22699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,06-03-2018,17899,23899,22889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,08-03-2018,11899,24199,22569
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,09-03-2018,17299,21709,18699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,12-03-2018,10399,22889,20399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,13-03-2018,20989,20989,20989
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,15-03-2018,16669,23319,22699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,16-03-2018,18899,18899,18899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,19-03-2018,14899,22589,20699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,20-03-2018,19019,22689,20589
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,22-03-2018,16219,21869,19889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,26-03-2018,17499,17499,17499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,05-04-2018,14029,20639,19669
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,09-04-2018,13299,21109,19289
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,10-04-2018,17196,22299,18196
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,12-04-2018,15199,20899,19511
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,16-04-2018,15619,22201,19819
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,17-04-2018,19699,21899,20699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,26-04-2018,16479,23668,21699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,27-04-2018,21099,23254,21099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,30-04-2018,17299,22119,20899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,02-05-2018,17469,19699,17469
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,03-05-2018,13279,22899,20699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,04-05-2018,19319,22196,20699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,07-05-2018,14109,22169,20699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,08-05-2018,17359,23699,21699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,10-05-2018,16419,23088,21299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,14-05-2018,11269,23199,21399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,17-05-2018,17299,22799,20299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,18-05-2018,20299,23189,22899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,21-05-2018,16699,23000,21269
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,22-05-2018,22199,23699,22199
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,24-05-2018,11299,23299,22399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,25-05-2018,21899,22989,21899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,29-05-2018,16299,22599,21699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,31-05-2018,17199,23399,22299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,01-06-2018,20069,20069,20069
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,04-06-2018,13786,22599,21399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,05-06-2018,21569,23699,22169
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,07-06-2018,16299,22589,19569
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,08-06-2018,19599,21599,20399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,11-06-2018,15119,22889,21599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,12-06-2018,18869,23099,21269
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,14-06-2018,13169,22001,20501
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,15-06-2018,20599,20599,20599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,18-06-2018,16569,22589,21501
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,19-06-2018,22917,22917,22917
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,21-06-2018,16219,23699,22599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,22-06-2018,24671,24671,24671
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,25-06-2018,16899,22899,20699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,26-06-2018,19099,21971,20129
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,28-06-2018,17519,22189,20269
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,29-06-2018,18799,18799,18799
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,02-07-2018,15499,22161,20401
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,03-07-2018,19699,19699,19699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,05-07-2018,15169,22689,21689
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,06-07-2018,21589,21589,21589
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,09-07-2018,16899,21501,20611
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,12-07-2018,16299,21569,20299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,16-07-2018,16509,19898,18689
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,17-07-2018,18617,18617,18617
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,19-07-2018,17501,20501,19199
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,23-07-2018,17899,22568,19117
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,26-07-2018,18619,22299,21499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,30-07-2018,18369,22729,21929
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,02-08-2018,18299,22999,20501
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,06-08-2018,18501,23119,21099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,07-08-2018,19899,23899,19899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,09-08-2018,11099,23369,22819
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,13-08-2018,20101,22989,21899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,14-08-2018,23499,23499,23499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,16-08-2018,17219,24099,22599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,20-08-2018,19368,24699,23399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,21-08-2018,24589,24589,24589
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,23-08-2018,17699,25699,23259
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,27-08-2018,20100,25109,23569
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,28-08-2018,20099,24917,23469
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,30-08-2018,19001,23769,22599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,03-09-2018,18569,24917,23319
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,04-09-2018,22199,22199,22199
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,06-09-2018,21019,24399,23599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,10-09-2018,18699,24601,23129
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,11-09-2018,23917,23917,23917
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,17-09-2018,17699,24601,23299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,18-09-2018,20399,23589,20399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,20-09-2018,17899,24601,22899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,24-09-2018,20198,23599,22209
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,25-09-2018,20869,24889,23899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,27-09-2018,19399,23399,22109
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,01-10-2018,20899,23899,21899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,03-10-2018,22899,25889,22899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,04-10-2018,20128,25499,24589
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,06-10-2018,21119,25009,24069
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,09-10-2018,23899,25919,23899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,11-10-2018,18717,25389,24899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,15-10-2018,21299,26666,25666
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,16-10-2018,20899,20899,20899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,22-10-2018,17717,25299,24501
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,23-10-2018,24389,25129,24389
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,01-01-2018,34599,37650,36760
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,02-01-2018,33009,37559,35699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,04-01-2018,33679,38150,37699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,08-01-2018,27899,38310,37680
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,09-01-2018,34009,38069,37689
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,11-01-2018,28899,38250,37560
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,16-01-2018,36009,37109,36829
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,18-01-2018,27119,37800,36749
